dmd_id,item_cd,res_grp_cd,res_cd,kind,start,end
FP_0000449,5141447,3204,10004538,demand,2022-05-02 09:28:29,2022-05-02 10:06:59
FP_0000449_FP_0000610,5142584,3204,10004538,job_change,2022-05-02 10:06:59,2022-05-02 13:36:59
FP_0000497,5141760,3203,10001369,demand,2022-04-25 16:15:00,2022-04-25 16:41:51
FP_0000531,5142178,3204,10004538,demand,2022-05-02 08:28:52,2022-05-02 09:28:29
FP_0000532,5142182,3105,10000798,demand,2022-04-29 12:23:20,2022-04-29 12:41:40
FP_0000532_FP_0000726,5142900,3105,10000798,job_change,2022-04-29 12:41:40,2022-04-29 13:11:40
FP_0000548,5142248,3204,10004538,demand,2022-05-02 14:06:51,2022-05-02 14:25:45
FP_0000549,5142249,3204,10004538,demand,2022-04-28 14:04:01,2022-04-28 14:22:55
FP_0000587,5142482,3107,10006506,demand,2022-04-26 16:03:22,2022-04-26 18:44:42
FP_0000588,5142483,3107,10006506,demand,2022-04-25 07:00:00,2022-04-25 07:12:50
FP_0000589,5142484,3107,10006506,demand,2022-04-27 07:00:00,2022-04-27 07:37:42
FP_0000589,5142484,3107,10006506,demand,2022-04-26 18:44:42,2022-04-27 00:00:00
FP_0000610,5142584,3204,10004538,demand,2022-05-02 13:36:59,2022-05-02 14:06:51
FP_0000615,5142590,3204,10001542,demand,2022-05-02 23:07:43,2022-05-02 23:17:38
FP_0000632,5142653,3205,10006268,demand,2022-04-26 07:00:00,2022-04-26 23:03:20
FP_0000632,5142653,3205,10006268,demand,2022-04-25 07:00:00,2022-04-26 00:00:00
FP_0000633,5142653,3205,10006268,demand,2022-05-03 07:00:00,2022-05-03 15:12:44
FP_0000633,5142653,3205,10006268,demand,2022-05-02 07:00:00,2022-05-03 00:00:00
FP_0000633,5142653,3205,10006268,demand,2022-04-29 07:00:00,2022-04-30 00:00:00
FP_0000633,5142653,3205,10006268,demand,2022-04-28 11:20:38,2022-04-29 00:00:00
FP_0000634,5142653,3205,10006268,demand,2022-05-04 07:00:00,2022-05-04 14:00:04
FP_0000634,5142653,3205,10006268,demand,2022-05-03 15:12:44,2022-05-04 00:00:00
FP_0000659,5142724,X247,X247,demand,2022-04-25 07:00:00,2022-04-25 14:46:40
FP_0000660,5142724,X247,X247,demand,2022-04-27 13:20:42,2022-04-27 16:00:00
FP_0000660,5142724,X247,X247,demand,2022-04-28 07:00:00,2022-04-28 13:23:30
FP_0000677,5142815,3102,10006437,demand,2022-04-28 12:21:25,2022-04-28 13:13:43
FP_0000678,5142816,3102,10006437,demand,2022-04-25 07:00:00,2022-04-25 10:20:00
FP_0000726,5142900,3105,10000798,demand,2022-04-29 13:11:40,2022-04-29 13:50:43
FP_0000732,5142931,X267,X267,demand,2022-04-28 15:50:00,2022-04-28 16:00:00
FP_0000732,5142931,X267,X267,demand,2022-04-29 07:00:00,2022-04-29 16:00:00
FP_0000732,5142931,X267,X267,demand,2022-05-02 07:00:00,2022-05-02 11:56:40
FP_0000733,5142931,X267,X267,demand,2022-05-02 11:56:40,2022-05-02 16:00:00
FP_0000733,5142931,X267,X267,demand,2022-05-03 07:00:00,2022-05-03 16:00:00
FP_0000733,5142931,X267,X267,demand,2022-05-04 07:00:00,2022-05-04 14:02:24
FP_0000736,5142932,X267,X267,demand,2022-04-26 07:10:00,2022-04-26 16:00:00
FP_0000736,5142932,X267,X267,demand,2022-04-27 07:00:00,2022-04-27 16:00:00
FP_0000736,5142932,X267,X267,demand,2022-04-28 07:00:00,2022-04-28 15:50:00
FP_0000737,5142932,X218,X218,demand,2022-04-29 07:00:00,2022-04-29 15:26:40
FP_0000737,5142932,X218,X218,demand,2022-04-28 07:00:00,2022-04-28 16:00:00
FP_0000737,5142932,X218,X218,demand,2022-04-27 07:00:00,2022-04-27 16:00:00
FP_0000737,5142932,X218,X218,demand,2022-04-26 07:00:00,2022-04-26 16:00:00
FP_0000737,5142932,X218,X218,demand,2022-04-25 07:00:00,2022-04-25 16:00:00
FP_0000739,5142932,X218,X218,demand,2022-04-29 15:26:40,2022-04-29 16:00:00
FP_0000739,5142932,X218,X218,demand,2022-05-04 07:00:00,2022-05-04 14:01:04
FP_0000739,5142932,X218,X218,demand,2022-05-03 07:00:00,2022-05-03 16:00:00
FP_0000739,5142932,X218,X218,demand,2022-05-02 07:00:00,2022-05-02 16:00:00
FP_0000740,5142933,3101,10003108,demand,2022-04-26 10:50:00,2022-04-26 23:20:00
FP_0000741,5142933,3108,10006509,demand,2022-04-27 07:00:00,2022-04-27 15:38:20
FP_0000741,5142933,3108,10006509,demand,2022-04-26 11:48:20,2022-04-27 00:00:00
FP_0000742,5142933,3101,10003108,demand,2022-04-27 11:00:00,2022-04-27 19:39:45
FP_0000743,5142933,3108,10006509,demand,2022-04-28 08:55:15,2022-04-28 23:21:30
FP_0000744,5142934,3101,10003106,demand,2022-04-27 07:00:02,2022-04-27 10:45:02
FP_0000744_FP_0000761,5142939,3101,10003108,job_change,2022-04-27 19:39:45,2022-04-27 23:39:45
FP_0000744_FP_0000773,5142958,3101,10003106,job_change,2022-04-29 07:00:00,2022-04-29 11:00:00
FP_0000745,5142934,3108,10006509,demand,2022-04-27 15:38:20,2022-04-27 19:23:20
FP_0000745_FP_0000772,5142958,3108,10006509,job_change,2022-04-27 19:23:20,2022-04-27 23:23:20
FP_0000746,5142935,3101,10003107,demand,2022-04-25 12:16:40,2022-04-25 16:26:40
FP_0000746_FP_0000759,5142939,3101,10003108,job_change,2022-04-27 07:00:00,2022-04-27 11:00:00
FP_0000746_FP_0000759,5142939,3101,10003107,job_change,2022-04-27 07:00:00,2022-04-27 11:00:00
FP_0000747,5142935,3108,10006510,demand,2022-04-25 07:00:00,2022-04-25 11:10:00
FP_0000747_FP_0000758,5142939,3108,10006510,job_change,2022-04-25 11:10:00,2022-04-25 15:10:00
FP_0000748,5142935,3101,10003108,demand,2022-04-29 11:00:03,2022-04-29 19:00:00
FP_0000748,5142935,3101,10003108,demand,2022-05-02 07:00:00,2022-05-02 17:27:39
FP_0000749,5142935,3108,10006510,demand,2022-04-27 07:00:00,2022-04-27 11:03:12
FP_0000749,5142935,3108,10006510,demand,2022-04-26 09:35:36,2022-04-27 00:00:00
FP_0000749_FP_0000765,5142940,3108,10006510,job_change,2022-04-27 11:03:12,2022-04-27 15:03:12
FP_0000750,5142935,3108,10006510,demand,2022-04-28 12:46:36,2022-04-28 15:16:42
FP_0000751,5142935,3101,10003108,demand,2022-05-02 17:27:39,2022-05-02 19:57:45
FP_0000752,5142936,3101,10003107,demand,2022-05-03 07:00:00,2022-05-03 15:37:53
FP_0000752,5142936,3101,10003107,demand,2022-04-29 16:02:49,2022-04-29 19:00:00
FP_0000752,5142936,3101,10003107,demand,2022-05-02 07:00:00,2022-05-03 00:00:00
FP_0000753,5142936,3101,10003107,demand,2022-05-03 15:37:53,2022-05-03 20:33:39
FP_0000754,5142937,3101,10003108,demand,2022-04-25 07:00:00,2022-04-26 00:00:00
FP_0000754,5142937,3101,10003108,demand,2022-04-26 07:00:00,2022-04-26 10:50:00
FP_0000755,5142937,3108,10006509,demand,2022-04-26 07:00:00,2022-04-26 11:48:20
FP_0000755,5142937,3108,10006509,demand,2022-04-25 07:58:20,2022-04-26 00:00:00
FP_0000756,5142938,3101,10003106,demand,2022-04-25 07:00:00,2022-04-25 07:35:00
FP_0000757,5142938,3108,10006509,demand,2022-04-25 07:00:00,2022-04-25 07:58:20
FP_0000758,5142939,3108,10006510,demand,2022-04-25 15:10:00,2022-04-25 17:40:00
FP_0000759,5142939,3101,10003107,demand,2022-04-27 11:00:00,2022-04-27 13:30:00
FP_0000760,5142939,3108,10006510,demand,2022-04-26 07:00:00,2022-04-26 09:35:36
FP_0000760,5142939,3108,10006510,demand,2022-04-25 19:20:00,2022-04-26 00:00:00
FP_0000761,5142939,3101,10003107,demand,2022-04-27 23:39:45,2022-04-28 00:00:00
FP_0000761,5142939,3101,10003107,demand,2022-04-28 07:00:00,2022-04-28 13:55:21
FP_0000762,5142940,3101,10003107,demand,2022-04-25 07:00:00,2022-04-25 12:16:40
FP_0000763,5142940,3108,10006510,demand,2022-04-25 17:40:00,2022-04-25 19:20:00
FP_0000764,5142940,3101,10003108,demand,2022-04-27 23:39:46,2022-04-28 00:00:00
FP_0000764,5142940,3101,10003108,demand,2022-04-28 07:00:00,2022-04-28 22:25:58
FP_0000764_FP_0000773,5142958,3101,10003108,job_change,2022-04-29 07:00:00,2022-04-29 11:00:00
FP_0000764_FP_0000776,5142960,3101,10003107,job_change,2022-04-29 07:00:00,2022-04-29 11:00:00
FP_0000765,5142940,3108,10006510,demand,2022-04-27 15:03:12,2022-04-27 20:02:00
FP_0000765_FP_0000777,5142960,3108,10006510,job_change,2022-04-28 07:00:00,2022-04-28 11:00:00
FP_0000770,5142957,3101,10003107,demand,2022-04-29 14:16:44,2022-04-29 16:02:49
FP_0000772,5142958,3108,10006509,demand,2022-04-28 07:00:00,2022-04-28 08:55:15
FP_0000772,5142958,3108,10006509,demand,2022-04-27 23:23:20,2022-04-28 00:00:00
FP_0000773,5142958,3101,10003106,demand,2022-04-29 11:00:00,2022-04-29 13:31:55
FP_0000774,5142959,3108,10006510,demand,2022-04-28 11:41:36,2022-04-28 12:46:36
FP_0000775,5142959,3101,10003107,demand,2022-04-29 13:11:44,2022-04-29 14:16:44
FP_0000776,5142960,3101,10003107,demand,2022-04-29 11:00:00,2022-04-29 13:11:44
FP_0000777,5142960,3108,10006510,demand,2022-04-28 11:00:00,2022-04-28 11:41:36
